website,source,size,hash
poshmark.com,td.doubleclick.net/td/bjs,148581,c9e7d72fe2417e8212545a90eebe19ae289a10af8e6d788da7364174a21d6e3c
postscript.io,td.doubleclick.net/td/bjs,162949,ded56502061db084b6ef4522edb751be621ab72db40ce255a1cbf3c3848953d2
prezi.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
pushalert.co,td.doubleclick.net/td/bjs,162949,ded56502061db084b6ef4522edb751be621ab72db40ce255a1cbf3c3848953d2
reolink.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.eset.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.evite.com,td.doubleclick.net/td/bjs,175454,a5a42cd0dbc7566e7506fdce104f76523b74e038f020021f8ae2c55a25f9a439
www.expedia.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.experian.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.fairmont.com,fledge.teads.tv/v1/bidding/bidding-logic.js,881,d795f65b0db419f7654fbb01cd7b3ad185745ef44e8e838fbf8be7250476c1cb
www.fashionnova.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.fastly.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.felissimo.co.jp,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.filimo.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.fitbit.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.five9.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.flexjobs.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.fool.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.fordham.edu,td.doubleclick.net/td/bjs,175454,2ba65d412a82294ca89d0c43b51f3d20786220bb7f97b4db50bcbded5c12d796
www.forever21.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.fortinet.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.fossil.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.jotform.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.juniper.net,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.kadencewp.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.kingston.com,td.doubleclick.net/td/bjs,162949,ded56502061db084b6ef4522edb751be621ab72db40ce255a1cbf3c3848953d2
www.klaviyo.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.kobo.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.kraken.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.lacoste.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.lacrossetechnology.com,td.doubleclick.net/td/bjs,162949,ded56502061db084b6ef4522edb751be621ab72db40ce255a1cbf3c3848953d2
www.ledger.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.lenovo.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.lepoint.fr,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.levi.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.lexisnexis.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.lightinthebox.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.livechat.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.llbean.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.logitech.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.logitechg.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.logmeinrescue.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.loom.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.lucidchart.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.lulu.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.made-in-china.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.marca.com,t.seedtag.com/ps/buyer/bidding-logic.js,1322,ea180b9616b6796cfbe6394dfb6e5ed3b8021474ba2371982111eb1bb2c9a379
www.marinetraffic.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.marksandspencer.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.masterclass.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.viki.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.visme.co,td.doubleclick.net/td/bjs,162949,ded56502061db084b6ef4522edb751be621ab72db40ce255a1cbf3c3848953d2
www.vivint.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.wayfair.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.web.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.webpushr.com,td.doubleclick.net/td/bjs,162949,ded56502061db084b6ef4522edb751be621ab72db40ce255a1cbf3c3848953d2
www.weebly.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.weightwatchers.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.wellsfargo.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.wemod.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.winzip.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.wish.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.wolterskluwer.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.wondershare.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.wordstream.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.worldwildlife.org,td.doubleclick.net/td/bjs,148572,825220058de041c0bf17fbc775880aa57812e90a51d0bb999aa55bf6f96fd92e
www.wyndhamhotels.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.wyze.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.yamaha.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.yotpo.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.yummly.com,td.doubleclick.net/td/bjs,162949,ded56502061db084b6ef4522edb751be621ab72db40ce255a1cbf3c3848953d2
www.zazzle.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.zennioptical.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.ziprecruiter.com,td.doubleclick.net/td/bjs,148581,c9e7d72fe2417e8212545a90eebe19ae289a10af8e6d788da7364174a21d6e3c
www.zonealarm.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.zscaler.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www2.hm.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
zapier.com,td.doubleclick.net/td/bjs,148581,c9e7d72fe2417e8212545a90eebe19ae289a10af8e6d788da7364174a21d6e3c
www.paloaltonetworks.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.parallels.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.paramountplus.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.parse.ly,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.partycity.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.patagonia.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.peacocktv.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.penguinrandomhouse.com,td.doubleclick.net/td/bjs,148581,c9e7d72fe2417e8212545a90eebe19ae289a10af8e6d788da7364174a21d6e3c
www.peta.org,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.pipedrive.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.pmi.org,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.podbean.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.postermywall.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.proofpoint.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.proxibid.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.quantummetric.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.queensu.ca,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.qustodio.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.rainbird.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.ramseysolutions.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.razer.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.recombee.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.apartments.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.appcues.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.applovin.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.arlo.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.arm.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.asics.com,fledge.teads.tv/v1/bidding/bidding-logic.js,948,48846b1432d650201d9572f0d431df59d98bc54501ffa07c4dcc58aa3cc444cf
www.asos.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.atlassian.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.att.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.audible.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.auvik.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.bamboohr.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.banggood.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.bathandbodyworks.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.bigbadtoystore.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.birkenstock.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.bitdefender.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.bitrix24.com,td.doubleclick.net/td/bjs,162949,ded56502061db084b6ef4522edb751be621ab72db40ce255a1cbf3c3848953d2
www.boohoo.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.boots.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.brevo.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.sleepnumber.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.smartlook.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.smore.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.snapfish.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.sonos.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.spectrum.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.spirithalloween.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.splashtop.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.sportskeeda.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.staples.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.stjude.org,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.stubhub.com,td.doubleclick.net/td/bjs,162790,ddc817add158943731034daf34beb962d42e9092c8d91e8b8580b4a92201ebfa
www.stylecraze.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.surveymonkey.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.swagbucks.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.sync.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.tableau.com,td.doubleclick.net/td/bjs,148581,c9e7d72fe2417e8212545a90eebe19ae289a10af8e6d788da7364174a21d6e3c
www.taboola.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.tandfonline.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.tcgplayer.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.teamviewer.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.techsmith.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.teknosa.com,td.doubleclick.net/td/bjs,175454,2ba65d412a82294ca89d0c43b51f3d20786220bb7f97b4db50bcbded5c12d796
www.telerik.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.creativefabrica.com,td.doubleclick.net/td/bjs,175454,2ba65d412a82294ca89d0c43b51f3d20786220bb7f97b4db50bcbded5c12d796
www.creditkarma.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.cricketwireless.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.crownpeak.com,td.doubleclick.net/td/bjs,148581,c9e7d72fe2417e8212545a90eebe19ae289a10af8e6d788da7364174a21d6e3c
www.cvent.com,td.doubleclick.net/td/bjs,148581,c9e7d72fe2417e8212545a90eebe19ae289a10af8e6d788da7364174a21d6e3c
www.dailywire.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.datacamp.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.datemyage.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.dating.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.decathlon.es,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.digitalguardian.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.digitalturbine.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
www.dji.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.domain.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.doofinder.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.dreamstime.com,td.doubleclick.net/td/bjs,148581,c9e7d72fe2417e8212545a90eebe19ae289a10af8e6d788da7364174a21d6e3c
www.easeus.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.ecwid.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.elegantthemes.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.entrust.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.envato.com,td.doubleclick.net/td/bjs,148581,c9e7d72fe2417e8212545a90eebe19ae289a10af8e6d788da7364174a21d6e3c
www.foxit.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.foxsports.com,td.doubleclick.net/td/bjs,148581,c9e7d72fe2417e8212545a90eebe19ae289a10af8e6d788da7364174a21d6e3c
www.furusato-tax.jp,fledge.ladsp.com/bidding_logic/v0/bidding_logic.js,4315,766681016e20629adbeb4c02a9f64e00264a6240dbda5cf7e8e1ed56c8d671d7
www.gallup.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.gartner.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.gatesfoundation.org,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.grainger.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.grammarly.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.grubhub.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.guidestar.org,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
www.hachettebookgroup.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.halfords.com,td.doubleclick.net/td/bjs,162949,ded56502061db084b6ef4522edb751be621ab72db40ce255a1cbf3c3848953d2
www.halloweencostumes.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.harley-davidson.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.hashicorp.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.heap.io,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
www.heart.org,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.hilton.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
www.homeadvisor.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
scirp.org,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
screenconnect.connectwise.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
seekingalpha.com,td.doubleclick.net/td/bjs,148402,3114d14b9ed3b70620cf691acfa3056fc373bd8c1ffd870b64866958261fabed
sendgrid.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
setapp.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
shop.lululemon.com,td.doubleclick.net/td/bjs,174707,c295cb31ac9eda96c720f2e2f36e26d6847ca5ca5fb58d9368761d28042d6e2d
sprig.com,td.doubleclick.net/td/bjs,148531,537bf9a5daed0e8bfdb9ae5efb8e870c60ff38b38523b33b59dc9fe5e76ed35e
squareup.com,td.doubleclick.net/td/bjs,148581,c9e7d72fe2417e8212545a90eebe19ae289a10af8e6d788da7364174a21d6e3c
sumome.com,td.doubleclick.net/td/bjs,162752,eb8792e21d89b6b83e46f9eea321455bbe02a7bffb88996382d8b25f5b3106da
